epoch,acc,loss,val_acc,val_loss
0,0.9971484375,0.0071684565697250945,0.98578125,0.05991434764087899
1,0.9983984375,0.005276475247483176,0.9759375,0.08624254982423736
2,0.998046875,0.006283770079280657,0.985625,0.05806113725309842
3,0.998046875,0.005760324718885386,0.98015625,0.0636755652265856
4,0.9968359375,0.007391514932023711,0.98609375,0.05773707956454018
5,0.9987109375,0.004784800613379048,0.979375,0.0890270800897997
6,0.9980078125,0.0059886601201287705,0.985,0.04667943099542754
7,0.9981640625,0.005245647403605744,0.9878125,0.051802114604943196
8,0.998515625,0.004642001876163704,0.98984375,0.045851152587711115
9,0.9986328125,0.004321747308977137,0.986875,0.041771330250485336
