epoch,acc,loss,val_acc,val_loss
0,0.996484375,0.010608803059949424,0.99015625,0.03897244518215302
1,0.99734375,0.0076520118255211855,0.984375,0.06531266284902813
2,0.998515625,0.00616018029024417,0.98171875,0.06292755026777741
3,0.99796875,0.005699684930514195,0.98578125,0.05066540784202516
4,0.9983203125,0.004968441126165999,0.98640625,0.049866962097257786
5,0.99875,0.004444805376188014,0.98703125,0.06146680374466087
6,0.9980078125,0.005733984644946304,0.981875,0.07464512054692023
7,0.9981640625,0.00551459295163113,0.98421875,0.050362089321806705
8,0.9987109375,0.003910517921485735,0.9890625,0.045904805700993166
9,0.99859375,0.004471354349307149,0.9815625,0.07094994528742973
