epoch,acc,loss,val_acc,val_loss
0,0.9946875,0.014528896709307446,0.986875,0.04281311832164647
1,0.996640625,0.010953745275328402,0.94578125,0.19159787287004293
2,0.9966796875,0.009775190884392942,0.98140625,0.05561497455695644
3,0.997265625,0.009207085987582105,0.98015625,0.06196671158308163
4,0.9971875,0.008678188097783278,0.97953125,0.07312786648952169
5,0.9972265625,0.008836142622167245,0.98328125,0.05387150341877714
6,0.9971484375,0.008620100439584348,0.97390625,0.09525026144227013
7,0.9974609375,0.007435337345104927,0.9840625,0.05141143428889336
8,0.99734375,0.00783354589882947,0.98875,0.03620745873900887
9,0.998046875,0.006709400409527007,0.96359375,0.13210148351732642
