epoch,acc,loss,val_acc,val_loss
0,0.9976953125,0.006641102642497572,0.98609375,0.03555851897894172
1,0.9981640625,0.006036133780471573,0.98640625,0.0548776905167324
2,0.9985546875,0.00433250986128769,0.9865625,0.049831374203786256
3,0.9979296875,0.006027948279361226,0.9871875,0.04355780832163873
4,0.9984765625,0.004295664593673792,0.983125,0.06959156010969308
5,0.99875,0.004184864497851777,0.98609375,0.04668930815154454
6,0.99890625,0.003964914934713306,0.988125,0.03762148955938756
7,0.99859375,0.0036007591667112137,0.98515625,0.055104194367231685
8,0.9988671875,0.00420384948210085,0.98140625,0.08673264776556606
9,0.9984375,0.004522562775041479,0.98953125,0.03892005970887112
