epoch,acc,loss,val_acc,val_loss
0,0.9969140625,0.009079136893597024,0.9903125,0.032744962102442515
1,0.9973046875,0.00767290968215093,0.9884375,0.03601039720349945
2,0.9978515625,0.006724522502281616,0.99,0.033129657631507145
3,0.99859375,0.004955010242265416,0.980625,0.06906822944023588
4,0.99828125,0.005366827967372955,0.9853125,0.050305793239676856
5,0.99828125,0.005534897577963421,0.98515625,0.0503746772868908
6,0.9986328125,0.004666169127722242,0.98984375,0.04078827786797774
7,0.99859375,0.0044916152745008734,0.99140625,0.02640808304378879
8,0.9987109375,0.004537131920978936,0.9871875,0.04414582003766555
9,0.9987109375,0.003991011024377258,0.98890625,0.0357488960106275
