epoch,acc,loss,val_acc,val_loss
0,0.99828125,0.0060553382157286255,0.9884375,0.04437488253252013
1,0.9983203125,0.005545050582597923,0.98671875,0.05684197131224209
2,0.9987109375,0.003918614543920285,0.98484375,0.0663169510573789
3,0.9983984375,0.004841946756519064,0.9840625,0.052935030559965526
4,0.9983984375,0.0044977642662388465,0.97171875,0.10626669222139754
5,0.9987890625,0.004352787157072271,0.98,0.07598511210351716
6,0.9982421875,0.005147061215056965,0.98734375,0.05087841278509586
7,0.9988671875,0.0036180320794824182,0.98890625,0.03481890987823135
8,0.998359375,0.004885034764336069,0.9903125,0.030994601300772046
9,0.9990625,0.003488352039187248,0.97828125,0.07298455727403053
