epoch,acc,loss,val_acc,val_loss
0,0.9979296875,0.006082401584098989,0.9865625,0.05784247050134581
1,0.998125,0.006071988512630923,0.98859375,0.038942291081330044
2,0.9982421875,0.0048497805465831335,0.9884375,0.03805372832634021
3,0.9987109375,0.00414022332020977,0.986875,0.04817650151213457
4,0.998125,0.005984302852957626,0.989375,0.044171539424423825
5,0.99875,0.0041181401587800795,0.98375,0.05790757263777777
6,0.9990234375,0.005004486108182391,0.9878125,0.04125860100459249
7,0.9987890625,0.0035518659315584957,0.9853125,0.05323312001506565
8,0.9984765625,0.0038633429434867137,0.98484375,0.06462679082571413
9,0.998125,0.004923489405946384,0.96609375,0.16838456336408852
