epoch,acc,loss,val_acc,val_loss
0,0.9923046875,0.02164559885073686,0.98484375,0.04811789281899109
1,0.994140625,0.016697054526594,0.98828125,0.03622148520546034
2,0.9944921875,0.015321251582136028,0.98546875,0.041945992509718054
3,0.9944921875,0.014975194124126574,0.98484375,0.04204028681619093
4,0.995703125,0.013478848079103045,0.98796875,0.03786866550595733
5,0.996875,0.01083918205316877,0.9790625,0.07863679418922402
6,0.9958984375,0.011827175404032459,0.988125,0.03458861956954934
7,0.996484375,0.010532758615372586,0.98765625,0.037593234656960704
8,0.9964453125,0.01090196180382918,0.98625,0.04136712699895725
9,0.9973828125,0.009325835490453755,0.98859375,0.035614417293691074
