epoch,acc,loss,val_acc,val_loss
0,0.998125,0.006441987101716222,0.985,0.05757046277052723
1,0.9984765625,0.00574582688504961,0.988125,0.04565513483423274
2,0.99859375,0.004454871176749293,0.9859375,0.054017660209792664
3,0.99828125,0.0049351504644528175,0.95671875,0.24543326020997483
4,0.99859375,0.004630381216925343,0.9875,0.042525753507216
5,0.998671875,0.004385126346678589,0.970625,0.10814231692813336
6,0.9987109375,0.004111801346170978,0.98703125,0.04890589555827319
7,0.9986328125,0.005231427977723797,0.976875,0.08575799161219039
8,0.9989453125,0.004003256548430727,0.98609375,0.047790214294800536
9,0.998515625,0.004538404593822634,0.98578125,0.056208316898228076
