epoch,acc,loss,val_acc,val_loss
0,0.9960546875,0.011774967341034425,0.98734375,0.04455666520516388
1,0.9968359375,0.008655644962200313,0.98890625,0.03712089526963609
2,0.9979296875,0.006621161194698288,0.97453125,0.11592030294435972
3,0.99765625,0.006209142598763719,0.98515625,0.08001521575002699
4,0.9988671875,0.00376432514553926,0.988125,0.04459121966252497
5,0.998203125,0.00449541833340163,0.9859375,0.04898137536423747
6,0.998359375,0.004307415709129145,0.99078125,0.035595832554099614
7,0.9988671875,0.003663629841371403,0.98875,0.038254401014200995
8,0.9987109375,0.004369609701730042,0.9753125,0.0948023834117339
9,0.9986328125,0.004065236982446549,0.98859375,0.044876480610573706
