epoch,acc,loss,val_acc,val_loss
0,0.9961328125,0.011599379436011076,0.98734375,0.04036132514826022
1,0.997265625,0.009005706782736524,0.9828125,0.045288005881011485
2,0.99734375,0.007704731842459296,0.98,0.0686985798511887
3,0.99734375,0.008235139814551075,0.98125,0.05513685797108337
4,0.997734375,0.007034428095939802,0.98953125,0.03333893024246208
5,0.998203125,0.005752203747579188,0.98515625,0.05329431324469624
6,0.9980078125,0.006246535884583864,0.98203125,0.06096470414137002
7,0.99734375,0.007286097799114941,0.9753125,0.07895496990764514
8,0.9973828125,0.007731425088550168,0.97953125,0.06927834505098872
9,0.9978515625,0.006921098382135824,0.9825,0.0562355784396641
