epoch,acc,loss,val_acc,val_loss
0,0.9795703125,0.05705779517651535,0.9721875,0.07857586438767612
1,0.9824609375,0.04916676019434817,0.98078125,0.056581200105138126
2,0.983671875,0.04400055386591703,0.9821875,0.05262525336816907
3,0.98640625,0.0400656855921261,0.9721875,0.08293982352130115
4,0.988203125,0.035805088980705474,0.9746875,0.0708153972774744
5,0.9886328125,0.03281591791601386,0.98515625,0.042150122933089736
6,0.9896484375,0.02976816892332863,0.97046875,0.09248305841814726
7,0.99046875,0.02872190798894735,0.98203125,0.042904820330441
8,0.9909375,0.026578303659916855,0.97703125,0.07297532544005662
9,0.9910546875,0.026282976858201437,0.98421875,0.04406678692670539
