epoch,acc,loss,val_acc,val_loss
0,0.9948046875,0.013736040724134,0.9875,0.04008721983551368
1,0.996953125,0.008922254916069506,0.989375,0.03100301469614351
2,0.9976171875,0.006506415534108783,0.9853125,0.048899225715431385
3,0.9983203125,0.005785423061270194,0.98984375,0.032681835398798285
4,0.9983984375,0.005635712067232817,0.97734375,0.09871984201046871
5,0.998125,0.00533083362562138,0.98515625,0.054824082031991565
6,0.9980859375,0.005520419723861778,0.99109375,0.032174296933662846
7,0.9983984375,0.004866011139652074,0.98515625,0.055158378192136294
8,0.99859375,0.004497260937660031,0.98953125,0.03638075698414468
9,0.998515625,0.0042636742079230315,0.9775,0.1058813010728045
