epoch,acc,loss,val_acc,val_loss
0,0.997265625,0.0077573861564633265,0.9853125,0.05069202024693368
1,0.9982421875,0.004867782999699557,0.98796875,0.03775170770844852
2,0.9978515625,0.005748875471326755,0.98296875,0.055340713513433004
3,0.998359375,0.004615075921883545,0.98921875,0.0427648832979321
4,0.99859375,0.004337649043363854,0.98203125,0.06790017870109295
5,0.9983984375,0.004791713832846653,0.98609375,0.050999395183462186
6,0.998828125,0.004665738646099271,0.990625,0.03841791622457094
7,0.9987109375,0.004304283531901092,0.98765625,0.046913956363569015
8,0.998203125,0.00510959365112285,0.9903125,0.03392439770243073
9,0.9990625,0.0031584604120735095,0.98828125,0.041109077584624176
