epoch,acc,loss,val_acc,val_loss
0,0.9985546875,0.005378373830344571,0.98671875,0.04322247865624376
1,0.9983203125,0.004840367574561241,0.98671875,0.04615556517266668
2,0.9992578125,0.0028994825252493684,0.98796875,0.04532201041016379
3,0.99875,0.004197856767282246,0.97796875,0.09159933919843752
4,0.998828125,0.00428670005046115,0.990625,0.038573647770972455
5,0.9991015625,0.0033934532497323744,0.9903125,0.03341698206892033
6,0.9989453125,0.0034692631565258125,0.9865625,0.04900386500987224
7,0.998828125,0.0036302556210011973,0.98796875,0.046868585869960955
8,0.99890625,0.003563642294411693,0.980625,0.06077294681570493
9,0.9988671875,0.0034358396290872406,0.95828125,0.17723419384099542
