epoch,acc,loss,val_acc,val_loss
0,0.998984375,0.0026578365166241725,0.9815625,0.08835579780898115
1,0.9994140625,0.0016361285202160759,0.988125,0.055332400512353955
2,0.9990234375,0.0023455762899170906,0.9878125,0.059835399545338536
3,0.999296875,0.001987167827235865,0.9875,0.056310646187098426
4,0.9992578125,0.0019583029230302172,0.98828125,0.05856245801423483
5,0.998828125,0.003410032584314777,0.98234375,0.0787511642572008
6,0.9995703125,0.0012251241675831181,0.98703125,0.05768400152532365
7,0.9993359375,0.0018885095342617575,0.985625,0.06780784107526415
8,0.9996484375,0.001060118768914222,0.9871875,0.06983606379879916
9,0.9992578125,0.0018573107193179794,0.988125,0.06284601861136024
