epoch,acc,loss,val_acc,val_loss
0,0.997890625,0.006397158482141237,0.96609375,0.15759595502866433
1,0.99875,0.0037492792309234348,0.98203125,0.07866889112861827
2,0.9987890625,0.0031450055202074624,0.98953125,0.04695199153324893
3,0.998984375,0.0031555946106706758,0.98234375,0.07420946818292577
4,0.9989453125,0.0027938204005809554,0.98515625,0.06593401444755727
5,0.999296875,0.0022003914217967237,0.9865625,0.06188683667848181
6,0.999296875,0.0024042879208202804,0.97703125,0.10810071283411161
7,0.9990234375,0.00312425814935672,0.98453125,0.07320303210381099
8,0.999296875,0.0018612927307664507,0.9853125,0.06602441736176842
9,0.9991796875,0.0022393756509221418,0.97796875,0.11353519608193892
