epoch,acc,loss,val_acc,val_loss
0,0.9991015625,0.002873156617482664,0.9834375,0.06572981999292096
1,0.9988671875,0.0034693066704051035,0.9790625,0.0798530635536008
2,0.9988671875,0.0034589173137590024,0.98875,0.03781795558352769
3,0.998515625,0.003864263783245292,0.9840625,0.07425046063224727
4,0.99921875,0.0027325559540378208,0.98890625,0.052497765580410485
5,0.99875,0.004120955448521499,0.983125,0.07390040416197735
6,0.9983203125,0.00444572787238144,0.98515625,0.061849354119513006
7,0.999296875,0.0019438844023079583,0.98953125,0.05171612171756806
8,0.99921875,0.002426870833407975,0.9875,0.06028939686011654
9,0.9991015625,0.0022444807170029436,0.9896875,0.047864197035960385
