epoch,acc,loss,val_acc,val_loss
0,0.969140625,0.0864729551516939,0.96734375,0.08615866659209132
1,0.9728515625,0.07291563804959879,0.97078125,0.07973230184055864
2,0.9715234375,0.07571974093909375,0.97453125,0.07327930497471243
3,0.9764453125,0.0646235676575452,0.97640625,0.06660397910512984
4,0.9744921875,0.06688659978099168,0.97078125,0.08200499554164707
5,0.9749609375,0.0658901445788797,0.9734375,0.07698121522087603
6,0.976328125,0.06288576470455155,0.97703125,0.06121743052266538
7,0.9762109375,0.06388468552730046,0.9728125,0.07208283048123121
8,0.977109375,0.06014148140442557,0.9765625,0.06134351102169603
9,0.9787890625,0.05954289776738733,0.97828125,0.06370191853493452
