epoch,acc,loss,val_acc,val_loss
0,0.998828125,0.004070140333105314,0.9878125,0.05434449961070641
1,0.9984375,0.004128861982791534,0.9828125,0.06728167339177162
2,0.9990234375,0.003157149171318281,0.9815625,0.08069526984589175
3,0.999140625,0.0025616081168622884,0.986875,0.05981338844257493
4,0.9988671875,0.0030746025245252896,0.959375,0.22431439990643412
5,0.999453125,0.0015055738727572533,0.9890625,0.05613986576724983
6,0.9992578125,0.002310211801721138,0.9759375,0.1192895871050132
7,0.999609375,0.0015662467234341193,0.9896875,0.04225543624970669
8,0.9992578125,0.0020197717556753505,0.98953125,0.05046031252617013
9,0.999296875,0.002120546551949687,0.98875,0.06067490641593395
