epoch,acc,loss,val_acc,val_loss
0,0.9943359375,0.016928448185572053,0.98109375,0.09759227292615832
1,0.9970703125,0.008219377280637446,0.98046875,0.1014312143060215
2,0.99609375,0.010592918688007557,0.979375,0.09237312883731193
3,0.99703125,0.00795025526348013,0.98359375,0.08078533614088883
4,0.99703125,0.008344575167222956,0.98140625,0.09894211626691686
5,0.996796875,0.00799765485842954,0.98265625,0.07564086636350112
6,0.99765625,0.007098426645134168,0.979375,0.09312182190295061
7,0.9968359375,0.008153062099522686,0.98171875,0.07918695205953555
8,0.9975,0.006485008747515622,0.9809375,0.10095729125841899
9,0.997421875,0.007042952632699553,0.98265625,0.08487553658806973
