epoch,acc,loss,val_acc,val_loss
0,0.97953125,0.05443981174408691,0.975625,0.06877340067760088
1,0.98265625,0.044974582117283717,0.97125,0.10608032851654571
2,0.9837109375,0.04266572995984461,0.97265625,0.08797107656486332
3,0.9852734375,0.03914097787230276,0.98265625,0.05870195538038388
4,0.9853125,0.04017001033236738,0.9790625,0.06500208377605304
5,0.985703125,0.037170631596964085,0.9790625,0.06376640621107071
6,0.985390625,0.03707722282488248,0.9746875,0.07574662195518612
7,0.986484375,0.034833617451949975,0.97890625,0.06015516364714131
8,0.98609375,0.036401875266456045,0.976875,0.07114921645028517
9,0.987890625,0.03285414046287769,0.9809375,0.06317114796955138
