epoch,acc,loss,val_acc,val_loss
0,0.9976953125,0.006661656525385382,0.98875,0.0562615785537173
1,0.9984765625,0.004307960534406163,0.984375,0.06887139041461524
2,0.999140625,0.0027543377771424103,0.98875,0.05063823318379036
3,0.9993359375,0.00239571357601811,0.98421875,0.07033122573277069
4,0.999296875,0.0017611534837546827,0.9853125,0.05775501661779345
5,0.9997265625,0.00101085152261831,0.9890625,0.050710345525935736
6,0.9997265625,0.0012692332463096535,0.98953125,0.05029793507427158
7,0.9990234375,0.0028662503932806514,0.97546875,0.11691824520530644
8,0.999453125,0.0023546385826032435,0.99109375,0.04701556291543909
9,0.9992578125,0.0028047940222438684,0.99,0.04156269725199991
