epoch,acc,loss,val_acc,val_loss
0,0.9978125,0.006216052136005885,0.98515625,0.07011147690499797
1,0.9977734375,0.006314508009509012,0.9859375,0.06235745568575567
2,0.9984375,0.004504930337621147,0.9840625,0.07018546895605596
3,0.99828125,0.004513517981541782,0.98546875,0.06583729041367406
4,0.997890625,0.005940056472009019,0.9834375,0.07353229257728686
5,0.9983203125,0.004959823364629017,0.98546875,0.06534209886918689
6,0.9986328125,0.0039619694348620275,0.9859375,0.06448207507488406
7,0.9983203125,0.004845533338181554,0.9859375,0.06856102242254337
8,0.997578125,0.006044202653001207,0.9865625,0.06699936435081327
9,0.99859375,0.0036471739362679044,0.98203125,0.07898776832320437
