epoch,acc,loss,val_acc,val_loss
0,0.999296875,0.002216776692722533,0.98890625,0.0564738165280869
1,0.999140625,0.002935132342250544,0.98453125,0.06198629839635032
2,0.9996484375,0.0011939062571344294,0.98875,0.05915456834972133
3,0.998984375,0.0024049125052809472,0.9725,0.14447034718308716
4,0.999609375,0.0017477071493868833,0.986875,0.055800049124843557
5,0.9996484375,0.001320315537657848,0.98078125,0.09790895489428748
6,0.9990625,0.002640809180647068,0.9315625,0.4652502375934273
7,0.999296875,0.0019870639484477694,0.98546875,0.0694347118571386
8,0.999453125,0.0017310787552266048,0.98609375,0.06956916873668888
9,0.9994140625,0.001722827246842016,0.9871875,0.06298120106140231
