epoch,acc,loss,val_acc,val_loss
0,0.991796875,0.02175825413927669,0.9784375,0.06657267528702505
1,0.9936328125,0.018243069791642485,0.980625,0.06600254258606583
2,0.99484375,0.01506470297506894,0.98359375,0.0562995302292984
3,0.9953515625,0.013733283499022945,0.98234375,0.05987231430161046
4,0.995859375,0.012891916707521886,0.98421875,0.0486620860529365
