epoch,acc,loss,val_acc,val_loss
0,0.9890234375,0.02888008447625907,0.975625,0.07690643111709505
1,0.992890625,0.02079168468946591,0.98,0.0660768709902186
2,0.9932421875,0.018782831824137248,0.98234375,0.05958946327096783
3,0.9938671875,0.01757439220280503,0.9796875,0.06876121830195188
4,0.9945703125,0.01564128298719879,0.98140625,0.065463268882595
