epoch,acc,loss,val_acc,val_loss
0,0.9978125,0.006470043343640554,0.98515625,0.05371550136071164
1,0.9980078125,0.0061413703884181815,0.98828125,0.042439258653248546
2,0.9983984375,0.005177608847081956,0.98171875,0.06872541606237065
3,0.998125,0.0054695121799613845,0.9853125,0.05486420316436124
4,0.9982421875,0.004690975513285594,0.9903125,0.03789576361632498
