epoch,acc,loss,val_acc,val_loss
0,0.9972265625,0.007141101001070638,0.98796875,0.047767664644634354
1,0.9988671875,0.004491765102861791,0.99015625,0.0338263503124108
2,0.9977734375,0.005852403782087095,0.99125,0.03820435768153402
3,0.9983984375,0.005249216675019852,0.9875,0.0424505472969031
4,0.9982421875,0.005208842516772165,0.99,0.03669403246252841
