epoch,acc,loss,val_acc,val_loss
0,0.99953125,0.0010413767929604134,0.98328125,0.09581889762395349
1,0.99890625,0.00280512909628154,0.9803125,0.12506550985679496
2,0.9996875,0.0011841969603161929,0.98265625,0.10362302516301952
3,0.9992578125,0.0021443307470068616,0.988125,0.0742338742190168
4,0.9994140625,0.0018540395993811032,0.97609375,0.14123328797577414
5,0.9994921875,0.0015666465752257608,0.98890625,0.06422755653858986
6,0.999375,0.0013341857193932681,0.9746875,0.12342312667999067
7,0.9997265625,0.0013880882927184146,0.98921875,0.06861581531542925
8,0.99953125,0.0013836753176083504,0.97546875,0.1439255371519448
9,0.9996484375,0.000926854951046181,0.96234375,0.22008205563575756
