epoch,acc,loss,val_acc,val_loss
0,0.9629296875,0.09681762717897073,0.973125,0.07942519349046051
1,0.9722265625,0.07458875644020736,0.9721875,0.07850485792383552
2,0.97140625,0.07320932519505732,0.97359375,0.07342504560947419
3,0.9737109375,0.06888205885887146,0.97578125,0.07129480016417801
4,0.9751171875,0.06666757666505874,0.97140625,0.07790632574819029
5,0.974609375,0.06751624951022678,0.97015625,0.08184924263507128
6,0.9753515625,0.06566386117134243,0.97375,0.07730234947986901
7,0.9760546875,0.06480826645973138,0.973125,0.07544098134152591
8,0.9748046875,0.06724995086202398,0.9753125,0.07297858307138086
9,0.9762890625,0.06318790068849921,0.97375,0.07321453853510321
