epoch,acc,loss,val_acc,val_loss
0,0.998984375,0.002846984955798959,0.97703125,0.1268461872984335
1,0.9989453125,0.0038001855770705005,0.98140625,0.10655838164446323
2,0.999296875,0.0025103530557562693,0.98578125,0.07821309513164579
3,0.9991796875,0.0019760207261296614,0.9859375,0.07240739322656708
4,0.9990625,0.0019640256643126365,0.969375,0.1621621761679853
5,0.9994921875,0.0017637064723200879,0.985625,0.08687387037673773
6,0.9994921875,0.0015123480375444842,0.986875,0.0757154156370052
7,0.9996484375,0.0012307869143196725,0.985625,0.08187588440778824
8,0.9995703125,0.0013474159316846724,0.98625,0.07938795071247114
9,0.9995703125,0.0011612682762776317,0.9859375,0.06801272210561252
