epoch,acc,loss,val_acc,val_loss
0,0.9986328125,0.003998928654827978,0.9825,0.09551447624463436
1,0.99875,0.00372497131454395,0.98734375,0.06766879470455024
2,0.9989453125,0.0036335832067180716,0.98453125,0.08012108143640945
3,0.99875,0.0040374813113555775,0.985625,0.06537175611574639
4,0.9993359375,0.0026378187612274926,0.98375,0.07933821156886552
5,0.9989453125,0.0030426028732921397,0.98515625,0.0776462907073983
6,0.9988671875,0.0034779462324758016,0.97921875,0.08438802912891788
7,0.9985546875,0.0037804541098273602,0.98921875,0.06696592255491396
8,0.9988671875,0.0026534762272365244,0.9790625,0.10552432657132158
9,0.998984375,0.0030266281518333926,0.98390625,0.08396905840825639
