epoch,acc,loss,val_acc,val_loss
0,0.998828125,0.003170831885235117,0.9865625,0.06556069726268106
1,0.998828125,0.0032429407638480258,0.9815625,0.08875764401117295
2,0.9992578125,0.0022950569017598354,0.98125,0.09481120943653877
3,0.9989453125,0.0031902661801611032,0.984375,0.07746137761496356
4,0.999453125,0.0019003205380690247,0.98703125,0.060068235189373806
5,0.998984375,0.0028604702052777496,0.981875,0.09165010626034928
6,0.9994140625,0.0015147137917082888,0.98296875,0.08248265827034629
7,0.9996875,0.0012339544791910128,0.98921875,0.0577893827927619
8,0.999296875,0.002324788879163435,0.9309375,0.35034825607785025
9,0.998828125,0.003375297239199142,0.97953125,0.09728430502265382
