epoch,acc,loss,val_acc,val_loss
0,0.9983984375,0.004684526804848588,0.97140625,0.1454750638396945
1,0.9990234375,0.0028831516994719665,0.980625,0.0993966895747235
2,0.998515625,0.004384167052803889,0.98234375,0.08890278649965239
3,0.99890625,0.002762596343348207,0.9840625,0.08840949410275697
4,0.998828125,0.003491284639096932,0.9803125,0.09720493834773151
5,0.998984375,0.0030544666573405267,0.98703125,0.07462367533665941
6,0.999296875,0.002357622432373887,0.966875,0.1770477068820037
7,0.9984375,0.004340708979237036,0.97828125,0.10197572701228637
8,0.99875,0.0038682319172295364,0.985,0.08192514000224037
9,0.999140625,0.002688565537985141,0.98265625,0.09719919440486478
