epoch,acc,loss,val_acc,val_loss
0,0.99109375,0.023587354099490768,0.97734375,0.09873086998530198
1,0.9938671875,0.016259862320912363,0.9840625,0.05612927658738045
2,0.9948828125,0.014039716375500576,0.98421875,0.06511801899439888
3,0.9952734375,0.01387633687176276,0.980625,0.08190720239275834
4,0.995859375,0.011703688166767279,0.986875,0.056148380342310705
5,0.9953125,0.012047752849321114,0.98125,0.07890355521725724
6,0.9958984375,0.011031326470165368,0.9834375,0.06730861527263186
7,0.995625,0.010382660199670681,0.98484375,0.06723177086299983
8,0.9959765625,0.010729353736624035,0.98078125,0.08273931312425703
9,0.9964453125,0.010106067923652517,0.981875,0.06958531997501267
