epoch,acc,loss,val_acc,val_loss
0,0.950859375,0.13086082072695718,0.95859375,0.11634497104212642
1,0.9578515625,0.10829083391232416,0.9596875,0.11288863655179739
2,0.9623828125,0.09959699626080692,0.96890625,0.0854071511514485
3,0.9642578125,0.09506652394309639,0.9684375,0.08873758520931005
4,0.9646875,0.09145528353750705,0.96203125,0.10490043081343174
5,0.9666796875,0.0851762675633654,0.9590625,0.12423485945910215
6,0.968125,0.08501581501215696,0.97015625,0.08474541533738375
7,0.968125,0.0836355947656557,0.961875,0.10027443755418063
8,0.9686328125,0.08136088901490439,0.95625,0.12026844115927815
9,0.969140625,0.08118377431295812,0.96203125,0.10746741968207062
