epoch,acc,loss,val_acc,val_loss
0,0.9933203125,0.01682090039272225,0.97953125,0.08327462699500757
1,0.99359375,0.016070069972493002,0.9821875,0.07051191476872191
2,0.9937890625,0.014805325500201433,0.9821875,0.0720498837751802
3,0.9958203125,0.011470916449643482,0.985,0.06323445910995361
4,0.994453125,0.013792336646365583,0.974375,0.10765079170814715
5,0.9951171875,0.013603624536190182,0.9840625,0.07320152769170818
6,0.9958984375,0.011797184793495034,0.9784375,0.07932077928213403
7,0.9958984375,0.011474822051322917,0.985,0.07676519448054023
8,0.99515625,0.012424140621692458,0.97984375,0.08955572777020279
9,0.9951953125,0.01211268488063979,0.983125,0.08470686782093254
