epoch,acc,loss,val_acc,val_loss
0,0.9984765625,0.005175728777152031,0.97890625,0.1111043247018597
1,0.999140625,0.002502810562944404,0.98640625,0.07831156330930526
2,0.999375,0.0016489487976142669,0.98796875,0.06749728051432612
3,0.9990234375,0.0026355173174487235,0.98546875,0.0801218835801393
4,0.9995703125,0.001224990854911283,0.986875,0.07388418897529334
5,0.9994140625,0.0014945028403722028,0.98421875,0.08519808838752396
6,0.9997265625,0.0008481887043221014,0.9871875,0.08160620257162009
7,0.9996875,0.0013269996458909362,0.95796875,0.2518923917762004
8,0.9991796875,0.0022110361015756654,0.98546875,0.08601029258416361
9,0.9993359375,0.0017666477661689229,0.95359375,0.2790350083017256
