epoch,acc,loss,val_acc,val_loss
0,0.998671875,0.004055811603735649,0.98421875,0.09286778345455787
1,0.9994140625,0.0015098782039983049,0.98546875,0.08736823251115994
2,0.9991796875,0.0023885835237814133,0.98640625,0.08743181586063428
3,0.9993359375,0.0016862348865228681,0.98671875,0.06470378195987792
4,0.998984375,0.0023466494610465106,0.9828125,0.09076433243569226
5,0.9998046875,0.0006415281645184478,0.98515625,0.07836601489394752
6,0.999609375,0.0011718253188043094,0.98359375,0.09094564571464843
7,0.9996484375,0.0011960463000358602,0.98046875,0.11258129724110062
8,0.9991796875,0.0025111713599410023,0.98828125,0.07651618567680543
9,0.9991796875,0.0021586675478050665,0.9821875,0.08220181975782907
