epoch,acc,loss,val_acc,val_loss
0,0.999453125,0.0016338501233607871,0.98875,0.062208353464678796
1,0.998984375,0.0026115500097872156,0.98546875,0.08016563495068113
2,0.9993359375,0.0020820385410315013,0.989375,0.06188831560523113
3,0.9992578125,0.0017726259868534556,0.98828125,0.06967168278672659
4,0.9992578125,0.002022034033713851,0.9865625,0.0727239083142058
5,0.99921875,0.002630142560224158,0.98703125,0.07168336243854072
6,0.9994921875,0.0012313242414159476,0.98859375,0.06621280489872362
7,0.99921875,0.0023438089683617135,0.984375,0.09703632761742483
8,0.999765625,0.000982167229288926,0.98734375,0.06536091021648417
9,0.999375,0.0018515886048705709,0.98625,0.07762966683806553
