epoch,acc,loss,val_acc,val_loss
0,0.9991796875,0.0021264200569235214,0.98578125,0.07190112436632148
1,0.9994140625,0.0016602515851820243,0.98703125,0.07003079010651618
2,0.9991796875,0.001999637353828625,0.98765625,0.06344578073625598
3,0.9991015625,0.002547591712695052,0.98703125,0.07643899710953861
4,0.9992578125,0.0017659300732242045,0.98734375,0.06338739959006943
5,0.9987890625,0.003036728564833382,0.98671875,0.07589804541097692
6,0.9992578125,0.0022956254881050598,0.989375,0.06401257905372973
7,0.9990625,0.0027012513578347354,0.980625,0.11624754514075902
8,0.999296875,0.0028125916653479167,0.98921875,0.06607688456240794
9,0.9996875,0.0011399129631726624,0.98609375,0.07542402230662447
