epoch,acc,loss,val_acc,val_loss
0,0.99640625,0.009681882397360226,0.9809375,0.08392604395004583
1,0.9975,0.007292982151315357,0.98515625,0.06479944547088962
2,0.9974609375,0.007228424188230065,0.98703125,0.058387785215247734
3,0.9977734375,0.006471321287828005,0.985625,0.07376690798890195
4,0.997578125,0.0066801051236745936,0.9840625,0.061082653712383035
5,0.998125,0.005010496531070885,0.9871875,0.05989686780230841
6,0.9976953125,0.004829073066079559,0.98796875,0.06010165673158554
7,0.99765625,0.0058536565750583235,0.98640625,0.06493766118555869
8,0.99765625,0.006380612288270982,0.9878125,0.058491256412271465
9,0.99828125,0.004704336325760608,0.986875,0.06251784027848316
