epoch,acc,loss,val_acc,val_loss
0,0.9909765625,0.025735230362442962,0.98359375,0.06576687596534611
1,0.9937109375,0.0170595875006984,0.985,0.06178421937782332
2,0.9947265625,0.013392145227044239,0.98078125,0.0728220883240283
3,0.99484375,0.014036765724995348,0.985625,0.05272321455026031
4,0.9957421875,0.01127711225546591,0.98140625,0.068571003274119
5,0.9959765625,0.010771848719632543,0.9840625,0.06124096528194059
6,0.9966015625,0.008915380308508247,0.98203125,0.07310184410873262
7,0.9959765625,0.011348160959255438,0.98671875,0.058287564201418715
8,0.996484375,0.009881157991217152,0.97984375,0.07214447313323034
9,0.9965234375,0.009486421693163721,0.98515625,0.05576280092333036
