epoch,acc,loss,val_acc,val_loss
0,0.997890625,0.006537280807123125,0.98265625,0.08766804331444292
1,0.9980859375,0.004593967160620878,0.9859375,0.07699768533487486
2,0.9986328125,0.003719325347753397,0.9828125,0.08297422800180357
3,0.9983984375,0.003973887804164775,0.985,0.07521788451029124
4,0.99890625,0.0030075846154339557,0.98828125,0.062155026937211914
5,0.9989453125,0.0032215131297343193,0.9871875,0.061837778137451095
6,0.9983984375,0.004926381912511744,0.98375,0.08025318189480914
7,0.99921875,0.0022412563472735767,0.989375,0.05745375749418599
8,0.9991796875,0.0024075914280403056,0.98671875,0.07611463372276375
9,0.9989453125,0.003009368494664244,0.983125,0.08891776888122876
