epoch,acc,loss,val_acc,val_loss
0,0.9945703125,0.014753157180634843,0.985,0.06680528221485474
1,0.996171875,0.009954718401912714,0.9828125,0.07104017922771164
2,0.996328125,0.010226329822951357,0.98421875,0.06493384380673888
3,0.997109375,0.007946806262702921,0.9825,0.07589632043629535
4,0.9966015625,0.008664788781194374,0.98671875,0.06475503368081263
5,0.9976171875,0.007646016188510103,0.9865625,0.06490896216790133
6,0.9972265625,0.007918724269268295,0.985625,0.05660910813501687
7,0.997265625,0.007541431796802271,0.98296875,0.077998446373349
8,0.9980859375,0.006135668388187696,0.98203125,0.0871220649562747
9,0.9983203125,0.004941795013135106,0.98875,0.050164691325492186
