epoch,acc,loss,val_acc,val_loss
0,0.9989453125,0.0029619846621689303,0.98796875,0.060211388191746665
1,0.9990625,0.0029405472257870713,0.9803125,0.07993263315900549
2,0.9993359375,0.002119132070160248,0.99,0.060080707950436366
3,0.9991015625,0.001963792441181198,0.99015625,0.046361828731501194
4,0.9992578125,0.002392279956168153,0.98671875,0.06516571870214648
5,0.999609375,0.0016287229469359942,0.9909375,0.054259593152838764
6,0.9984765625,0.0041162807978271584,0.9846875,0.07804176985593131
7,0.9994140625,0.0017420066676120173,0.98765625,0.06775043231006976
8,0.9996875,0.0017361983923141367,0.98640625,0.06728142471471188
9,0.9996875,0.0015409870587677688,0.9909375,0.05147206755983916
