epoch,acc,loss,val_acc,val_loss
0,0.991171875,0.033228077535322885,0.9734375,0.15454524512868376
1,0.9951171875,0.014730767440358363,0.9803125,0.0890001908909835
2,0.995859375,0.0111506959474616,0.98546875,0.06713203770204018
3,0.997109375,0.008260569807130197,0.985,0.08013915710867878
4,0.996875,0.008157585855579725,0.98765625,0.058272031516698915
5,0.9971484375,0.007012602821878318,0.98203125,0.08679144622459717
6,0.9972265625,0.007086819011188936,0.98375,0.07388275751296533
7,0.9979296875,0.00566346727924639,0.98640625,0.06314869527770497
8,0.9981640625,0.005756208285800213,0.98609375,0.06636634248847258
9,0.998203125,0.005049746467037721,0.98515625,0.0704306977534725
