epoch,acc,loss,val_acc,val_loss
0,0.998828125,0.0037701627498245216,0.98875,0.058330588658871536
1,0.998828125,0.0034266672787070006,0.97890625,0.11358559472921115
2,0.998984375,0.003258331570470858,0.9853125,0.07246181767998565
3,0.999296875,0.0024356572867653627,0.98359375,0.08479423095941342
4,0.99921875,0.002074110337931003,0.9884375,0.06405072066769264
5,0.9990625,0.002541409817925242,0.9875,0.06459892703798403
6,0.9995703125,0.0017065888287176988,0.98875,0.0672075259984831
7,0.9995703125,0.0018341858737794326,0.98625,0.0842345349183347
8,0.9994921875,0.002155453146319424,0.98671875,0.07254658922472913
9,0.99921875,0.0023068641611803287,0.990625,0.049895702427529616
