epoch,acc,loss,val_acc,val_loss
0,0.999296875,0.002430787144744642,0.98,0.09480113731966412
1,0.998671875,0.0034420486442118658,0.97046875,0.15473908400745132
2,0.99921875,0.002209886641286971,0.9884375,0.0561826074848841
3,0.9987109375,0.00293506312903304,0.9834375,0.08962093076954261
4,0.999375,0.0021705262449563632,0.98875,0.059528193646495996
5,0.9989453125,0.0024924337823438235,0.9890625,0.05012083232275472
6,0.9990234375,0.002550072471655085,0.9884375,0.05810472578870758
7,0.998984375,0.002828258579299785,0.99,0.06058546394161112
8,0.999296875,0.0023371008497082356,0.988125,0.05532357573872105
9,0.9991796875,0.0020027027341888016,0.9896875,0.06059066637492492
