epoch,acc,loss,val_acc,val_loss
0,0.998984375,0.0028165383256580157,0.98546875,0.0846252072351308
1,0.9993359375,0.0018620521203973083,0.98984375,0.06617960243513835
2,0.9992578125,0.002113303182866275,0.98765625,0.061497357121413646
3,0.9992578125,0.002470116888829885,0.986875,0.07895780620998266
4,0.999453125,0.0023108015685858875,0.9903125,0.05743512163840819
5,0.9994921875,0.0014907571372015126,0.9878125,0.05946892184082799
6,0.999375,0.002159379323146524,0.985,0.0872865006912707
7,0.99921875,0.002046134101957691,0.9846875,0.07879661499848226
8,0.99875,0.002855078237594988,0.98484375,0.08023289931520139
9,0.99921875,0.002159196052136849,0.98890625,0.07050118471103758
