epoch,acc,loss,val_acc,val_loss
0,0.9986328125,0.0034550790834707358,0.98609375,0.07268257051719275
1,0.99890625,0.003389661065499201,0.97515625,0.1381361159748849
2,0.99921875,0.0028465409486984326,0.98671875,0.0731443161997413
3,0.9994140625,0.0018911830937310015,0.9859375,0.071692451709514
4,0.9995703125,0.0012657490591710641,0.9896875,0.04796980578024886
5,0.9996484375,0.0013009344588434857,0.98796875,0.07085660510437719
6,0.9990625,0.002712166606873936,0.98625,0.06936815220724384
7,0.9997265625,0.0012095677310507646,0.99046875,0.04637761727747602
8,0.999296875,0.0020660789243748924,0.9834375,0.08624218954773027
9,0.9988671875,0.0028858966393156037,0.9840625,0.07561143336549776
