epoch,acc,loss,val_acc,val_loss
0,0.999453125,0.001852245882616117,0.98984375,0.059189361380599624
1,0.999453125,0.0016861833693306493,0.98171875,0.08501783257739134
2,0.99921875,0.002242923923108435,0.98765625,0.06240966408385248
3,0.9994921875,0.0016742160857404543,0.98953125,0.05721157819593145
4,0.9991015625,0.002865870785710811,0.98515625,0.08649337772437093
5,0.999609375,0.001399217048512611,0.9909375,0.055125350482824444
6,0.9993359375,0.002362460485343334,0.98796875,0.07231351593406998
7,0.9994921875,0.0013340407239621755,0.98140625,0.10368661662304363
8,0.9996875,0.001287751488563309,0.989375,0.05709231438781444
9,0.999296875,0.0020303147852877147,0.98546875,0.08117418893090417
