epoch,acc,loss,val_acc,val_loss
0,0.9968359375,0.009946607458241488,0.98859375,0.047628753297103685
1,0.9974609375,0.007286896263722155,0.9825,0.06407764720308479
2,0.997734375,0.006700828923478639,0.984375,0.05801055760355666
3,0.9981640625,0.005294115946519469,0.9853125,0.055533913940453206
4,0.9983203125,0.005267287788296926,0.9865625,0.051390887266570644
