epoch,acc,loss,val_acc,val_loss
0,0.9790625,0.06904564324882813,0.9709375,0.08441275994060561
1,0.98984375,0.026835059950390133,0.97953125,0.056751855076290665
2,0.9921484375,0.02110606346075656,0.9821875,0.05437620680895634
3,0.993828125,0.017084201502802897,0.98296875,0.04370611606631428
4,0.9945703125,0.0168929438464329,0.98375,0.051471514205331914
5,0.994609375,0.014352205840332317,0.97171875,0.09089535996783525
6,0.994609375,0.014612690565409139,0.98640625,0.04354043864761479
7,0.9959765625,0.01221823497027799,0.96484375,0.12265092129353433
8,0.9962890625,0.011398707652988378,0.98171875,0.05886832881020382
9,0.996484375,0.010152546486897335,0.9825,0.0554405951933586
10,0.99609375,0.011209114100092848,0.9853125,0.051881945134955455
11,0.9968359375,0.009312218202778695,0.9825,0.052984798658726504
12,0.9971875,0.009386890636833414,0.98625,0.04586117801780347
13,0.99703125,0.008844004256006883,0.9828125,0.05797824033506913
14,0.9978515625,0.0071360743592231305,0.9859375,0.04230214641720522
15,0.9971875,0.008631228897284017,0.9859375,0.049480582840915305
16,0.99765625,0.007730280475498148,0.9871875,0.04534461473042029
17,0.9978125,0.007230419462803184,0.9878125,0.03986352680338314
18,0.9979296875,0.0067077475898440755,0.983125,0.05258358219085494
19,0.9983984375,0.005273380425878713,0.9875,0.041040717364521695
