epoch,acc,loss,val_acc,val_loss
0,0.985078125,0.043967129605298395,0.98234375,0.05563073406927287
1,0.9925390625,0.019856345777152454,0.98578125,0.04195851985830814
2,0.994140625,0.015868396722507897,0.98390625,0.05025476545211859
3,0.9955859375,0.012708009130774372,0.98515625,0.04992033193266252
4,0.9965625,0.011182613384480646,0.9865625,0.038515941008226945
5,0.9966796875,0.01041596245187975,0.98515625,0.05217974127292109
6,0.9960546875,0.01077007022104226,0.9821875,0.05999867413658649
7,0.9967578125,0.009245408962669899,0.9853125,0.04728512682428118
8,0.9976953125,0.008153137878307461,0.9859375,0.047460833280492803
9,0.9972265625,0.008064787573803188,0.9878125,0.04002460848423652
10,0.9976953125,0.007011248297540078,0.9815625,0.06409758955822326
11,0.9977734375,0.007340693870655741,0.9715625,0.09177198318066075
12,0.9979296875,0.005948945655145508,0.98203125,0.061958358169067654
13,0.9980859375,0.005793744072680056,0.98703125,0.04600979958922835
14,0.9980078125,0.006325751494837277,0.976875,0.08281590990620316
15,0.9976171875,0.007160398004034505,0.9853125,0.05541004280137713
16,0.9981640625,0.005718437457599066,0.97453125,0.10248815164493863
17,0.9984765625,0.005456951023188594,0.9875,0.04239932218122704
18,0.998515625,0.004918030208923483,0.98328125,0.05501862777782662
19,0.9980078125,0.005421471248262151,0.9590625,0.18227617220953107
