epoch,acc,loss,val_acc,val_loss
0,0.936875,0.18922927136067302,0.9615625,0.09674234386533499
1,0.96875,0.08013489259523339,0.96703125,0.08811540350783616
2,0.9741796875,0.06761121949646622,0.9740625,0.07038792626932264
3,0.97796875,0.056980809167725965,0.97703125,0.06392250455450267
4,0.9800390625,0.05271139786345884,0.9759375,0.06316678517963738
5,0.98125,0.049448430761112834,0.98140625,0.053642603759653865
6,0.9834765625,0.04469916884088889,0.98171875,0.05178467780351639
7,0.9835546875,0.0426012207189342,0.97875,0.055682055547367784
8,0.985390625,0.03769230221689213,0.984375,0.04864755257498473
9,0.9866015625,0.03811007017968222,0.98015625,0.053518122383393346
10,0.9873046875,0.03505262061953544,0.9809375,0.04949990632012487
11,0.9884375,0.033632779180188664,0.9446875,0.17235976237803696
12,0.9883984375,0.03184826075506862,0.98078125,0.054263956076465544
13,0.988671875,0.03237801902287174,0.9803125,0.05541614247718826
14,0.9880078125,0.033303009456722064,0.9534375,0.12967826394364237
15,0.989609375,0.029126168565417176,0.98171875,0.05148127509746701
16,0.990234375,0.02725008049106691,0.97953125,0.061535049797967076
17,0.9902734375,0.026999981738772477,0.97640625,0.07240672850050033
18,0.9908203125,0.025274543343111872,0.983125,0.04768783910665661
19,0.9908203125,0.026414495000208264,0.98,0.05557190550491214
