epoch,acc,loss,val_acc,val_loss
0,0.97421875,0.0860063308433746,0.97796875,0.07187614650116302
1,0.986796875,0.03588235067290953,0.98125,0.06168139516026713
2,0.9898828125,0.02717800916725537,0.9825,0.05285417592851445
3,0.9924609375,0.02120142215382657,0.98484375,0.04579066130449064
4,0.9927734375,0.019615247698311578,0.9834375,0.05600789773510769
5,0.994140625,0.01746647480838874,0.98328125,0.054267993165994996
6,0.9946484375,0.014943141786425258,0.9821875,0.062144565044436606
7,0.9945703125,0.014967780109036538,0.98625,0.04081505043664947
8,0.99484375,0.013459428508067504,0.98140625,0.0554925314267166
9,0.9958203125,0.011992641840770375,0.984375,0.05337785784853622
10,0.9966015625,0.010101097520764596,0.9846875,0.045659950181143355
11,0.9961328125,0.011410582720673119,0.97578125,0.0879109200934181
12,0.9967578125,0.009681737589617115,0.9809375,0.06700555978692137
13,0.9961328125,0.0107508138351659,0.98453125,0.05410373515653191
14,0.996328125,0.010070314442418748,0.98671875,0.04378103219351033
15,0.9975390625,0.008394588070750615,0.97421875,0.09088110024298658
16,0.9977734375,0.0074373335451718954,0.98453125,0.055080972904615916
17,0.9976171875,0.008347412953298772,0.9871875,0.04396957767472486
18,0.9971875,0.0078266809062643,0.9821875,0.06749663410475477
19,0.998046875,0.0061932347301626575,0.9875,0.0489678285017726
