epoch,acc,loss,val_acc,val_loss
0,0.9991796875,0.0019516588453394235,0.985625,0.07702484636413828
1,0.999140625,0.0018924324673626459,0.98765625,0.06167550012098445
2,0.9991796875,0.003142135963062529,0.99140625,0.045401071641111915
3,0.9990625,0.003087601769703596,0.98703125,0.0642672973736262
4,0.9994921875,0.001945869540526246,0.98734375,0.051061520166679204
5,0.9990625,0.002680939815999537,0.99,0.04412001815553594
6,0.9990625,0.002537814457121748,0.99234375,0.04311180502020079
7,0.9994140625,0.0021385127282836434,0.99140625,0.039161206894594895
8,0.998515625,0.0040031930192834155,0.9909375,0.051886761635051924
9,0.999375,0.001955878053629121,0.98859375,0.05275086337554285
