epoch,acc,loss,val_acc,val_loss
0,0.9992578125,0.0018980067036685712,0.9815625,0.11563792886505325
1,0.9991015625,0.0024346653016456086,0.98671875,0.06167647227750876
2,0.9990234375,0.0029524258391098,0.98875,0.057935743628483465
3,0.9991015625,0.002560691846419232,0.97828125,0.11785156489480869
4,0.999375,0.0021939414118920197,0.99015625,0.051744667315064136
5,0.999609375,0.0013942126904534647,0.99078125,0.04829030019752466
6,0.999453125,0.0017133348201453912,0.98890625,0.050454112429986535
7,0.9993359375,0.0019543215758117327,0.99171875,0.04731356645476808
8,0.999296875,0.0019452620065382575,0.98875,0.05093224798857477
9,0.9991015625,0.002499316246825032,0.98890625,0.05457370185813943
