epoch,acc,loss,val_acc,val_loss
0,0.99953125,0.0015189791673935994,0.981875,0.1051295567512443
1,0.9996484375,0.0012055554739182738,0.990625,0.045655188379931815
2,0.999375,0.0018981191263642571,0.98359375,0.0840308609360055
3,0.9995703125,0.0009189387418649986,0.9915625,0.04347302013905562
4,0.999296875,0.0018511863558934216,0.99046875,0.05597847601598915
5,0.99921875,0.0023144874858312646,0.99046875,0.05404117784106404
6,0.9996484375,0.0012452530303503728,0.985,0.07432457998107168
7,0.999765625,0.0007644936837196425,0.98984375,0.05749157711947532
8,0.9993359375,0.0017193267821071956,0.98734375,0.05698766827398856
9,0.999375,0.0020371817926202597,0.9803125,0.12937485913109412
