epoch,acc,loss,val_acc,val_loss
0,0.9996484375,0.0011040308172572111,0.9903125,0.05288362672576682
1,0.9992578125,0.0022705887458131,0.98953125,0.05724365653667178
2,0.9994140625,0.0015877083018149918,0.98875,0.05842315900928383
3,0.9996484375,0.0011697051721333907,0.9915625,0.04130027828996816
4,0.9992578125,0.002449521390046243,0.98328125,0.0734727781200661
5,0.9991796875,0.0026858483424145874,0.98703125,0.07219333324575473
6,0.99953125,0.0012219533079893808,0.99140625,0.04904508745410055
7,0.9991015625,0.0021376516331373272,0.98921875,0.05494364220721081
8,0.999296875,0.002359822924267725,0.9903125,0.04519733492662567
9,0.999375,0.0014506043420138325,0.98859375,0.05394601175819986
