epoch,acc,loss,val_acc,val_loss
0,0.9994921875,0.0016199045627316266,0.99046875,0.04978743090165267
1,0.9992578125,0.0017974056287926032,0.9890625,0.05316778860721115
2,0.9991796875,0.0022823951210986593,0.9915625,0.041438640212880955
3,0.9994140625,0.0014463222155185562,0.99140625,0.040136874822283064
4,0.999296875,0.0018197158788726142,0.9921875,0.040640553435603126
5,0.9989453125,0.0029378162070361215,0.98984375,0.047288580911263124
6,0.999609375,0.0016664191617456225,0.991875,0.03501467660396429
7,0.99890625,0.0023158630737584217,0.9884375,0.056925257096760336
8,0.9990234375,0.0027237818733227394,0.98765625,0.06110219066349714
9,0.9991796875,0.00252539786134264,0.98671875,0.058348921887676965
