epoch,acc,loss,val_acc,val_loss
0,0.9991015625,0.0023945899094437095,0.9903125,0.05319102545168789
1,0.9996875,0.0012767927757518294,0.98671875,0.06064906333526636
2,0.99953125,0.001184263878103664,0.990625,0.04681014928354898
3,0.998671875,0.0034606573940520846,0.98984375,0.0547922196981753
4,0.9994140625,0.0019500445696431256,0.9925,0.044681893727797045
5,0.999375,0.001746768960243319,0.9865625,0.058640039605504624
6,0.9996484375,0.00133079792126221,0.98671875,0.06183737886333802
7,0.9994140625,0.001835595175682485,0.98359375,0.0671386435802424
8,0.9992578125,0.00218383359834192,0.98578125,0.07018163867174736
9,0.99921875,0.0026708336482755613,0.990625,0.03878371532364895
